[i] Train : 134472
[i] Valid : 14942
[i] restored LSEP Loss (Inception_ResNet_v2)
[i] max_iteration : 210100
[i] decay_iteration : [105050 157575]
[i] iter : 70100, loss : 10.0975, lsep_loss : 5.0706, topk_loss : 1.5547, conf_loss : 1.5615, l2_reg_loss : 1.9108, train_time : 31sec
[i] iter : 70150, loss : 10.2830, lsep_loss : 5.1769, topk_loss : 1.5673, conf_loss : 1.6275, l2_reg_loss : 1.9112, train_time : 29sec
[i] iter : 70200, loss : 10.1235, lsep_loss : 5.0711, topk_loss : 1.5635, conf_loss : 1.5773, l2_reg_loss : 1.9116, train_time : 30sec
[i] iter : 70250, loss : 10.1013, lsep_loss : 5.0929, topk_loss : 1.5079, conf_loss : 1.5885, l2_reg_loss : 1.9120, train_time : 30sec
[i] iter : 70300, loss : 10.2901, lsep_loss : 5.1878, topk_loss : 1.5881, conf_loss : 1.6017, l2_reg_loss : 1.9125, train_time : 29sec
[i] iter : 70350, loss : 10.3626, lsep_loss : 5.2358, topk_loss : 1.5748, conf_loss : 1.6391, l2_reg_loss : 1.9129, train_time : 30sec
[i] iter : 70400, loss : 10.2017, lsep_loss : 5.1400, topk_loss : 1.4981, conf_loss : 1.6503, l2_reg_loss : 1.9134, train_time : 30sec
[i] iter : 70450, loss : 10.1496, lsep_loss : 5.0950, topk_loss : 1.5641, conf_loss : 1.5766, l2_reg_loss : 1.9139, train_time : 31sec
[i] iter : 70500, loss : 10.2108, lsep_loss : 5.1423, topk_loss : 1.5342, conf_loss : 1.6200, l2_reg_loss : 1.9143, train_time : 30sec
[i] iter : 70550, loss : 10.1983, lsep_loss : 5.1724, topk_loss : 1.5025, conf_loss : 1.6087, l2_reg_loss : 1.9147, train_time : 30sec
[i] iter : 70600, loss : 10.0150, lsep_loss : 4.9931, topk_loss : 1.5395, conf_loss : 1.5673, l2_reg_loss : 1.9152, train_time : 31sec
[i] iter : 70650, loss : 10.1509, lsep_loss : 5.0972, topk_loss : 1.5286, conf_loss : 1.6094, l2_reg_loss : 1.9156, train_time : 31sec
[i] iter : 70700, loss : 10.1345, lsep_loss : 5.0636, topk_loss : 1.5729, conf_loss : 1.5820, l2_reg_loss : 1.9161, train_time : 30sec
[i] iter : 70750, loss : 10.1204, lsep_loss : 5.0832, topk_loss : 1.5408, conf_loss : 1.5798, l2_reg_loss : 1.9165, train_time : 30sec
[i] iter : 70800, loss : 10.0010, lsep_loss : 5.0172, topk_loss : 1.5177, conf_loss : 1.5492, l2_reg_loss : 1.9170, train_time : 30sec
[i] iter : 70850, loss : 10.2108, lsep_loss : 5.1413, topk_loss : 1.5808, conf_loss : 1.5713, l2_reg_loss : 1.9174, train_time : 31sec
[i] iter : 70900, loss : 9.9828, lsep_loss : 5.0037, topk_loss : 1.5161, conf_loss : 1.5452, l2_reg_loss : 1.9179, train_time : 31sec
[i] iter : 70950, loss : 10.0170, lsep_loss : 5.0394, topk_loss : 1.5122, conf_loss : 1.5470, l2_reg_loss : 1.9183, train_time : 30sec
[i] iter : 71000, loss : 10.0347, lsep_loss : 5.0102, topk_loss : 1.5289, conf_loss : 1.5768, l2_reg_loss : 1.9188, train_time : 30sec
[i] iter : 71050, loss : 10.0298, lsep_loss : 5.0158, topk_loss : 1.5409, conf_loss : 1.5539, l2_reg_loss : 1.9192, train_time : 31sec
[i] iter : 71100, loss : 10.0877, lsep_loss : 5.0608, topk_loss : 1.5271, conf_loss : 1.5801, l2_reg_loss : 1.9197, train_time : 30sec
[i] iter : 71150, loss : 10.0958, lsep_loss : 5.0383, topk_loss : 1.5356, conf_loss : 1.6017, l2_reg_loss : 1.9201, train_time : 30sec
[i] iter : 71200, loss : 10.0362, lsep_loss : 5.0466, topk_loss : 1.5227, conf_loss : 1.5464, l2_reg_loss : 1.9206, train_time : 30sec
[i] iter : 71250, loss : 10.0754, lsep_loss : 5.0519, topk_loss : 1.5362, conf_loss : 1.5662, l2_reg_loss : 1.9210, train_time : 31sec
[i] iter : 71300, loss : 9.8027, lsep_loss : 4.8576, topk_loss : 1.4816, conf_loss : 1.5420, l2_reg_loss : 1.9215, train_time : 30sec
[i] iter : 71350, loss : 9.9877, lsep_loss : 5.0351, topk_loss : 1.4987, conf_loss : 1.5321, l2_reg_loss : 1.9218, train_time : 31sec
[i] iter : 71400, loss : 10.0831, lsep_loss : 5.0858, topk_loss : 1.5203, conf_loss : 1.5548, l2_reg_loss : 1.9223, train_time : 30sec
[i] iter : 71450, loss : 10.1011, lsep_loss : 5.0636, topk_loss : 1.5569, conf_loss : 1.5578, l2_reg_loss : 1.9227, train_time : 31sec
[i] iter : 71500, loss : 10.0594, lsep_loss : 5.0608, topk_loss : 1.5308, conf_loss : 1.5446, l2_reg_loss : 1.9232, train_time : 30sec
[i] iter : 71550, loss : 10.2598, lsep_loss : 5.1402, topk_loss : 1.5729, conf_loss : 1.6232, l2_reg_loss : 1.9236, train_time : 29sec
[i] iter : 71600, loss : 10.1553, lsep_loss : 5.1102, topk_loss : 1.5301, conf_loss : 1.5909, l2_reg_loss : 1.9240, train_time : 30sec
[i] iter : 71650, loss : 10.0786, lsep_loss : 5.0695, topk_loss : 1.5320, conf_loss : 1.5526, l2_reg_loss : 1.9245, train_time : 30sec
[i] iter : 71700, loss : 10.2047, lsep_loss : 5.1583, topk_loss : 1.5352, conf_loss : 1.5863, l2_reg_loss : 1.9250, train_time : 30sec
[i] iter : 71750, loss : 10.4851, lsep_loss : 5.2811, topk_loss : 1.6259, conf_loss : 1.6526, l2_reg_loss : 1.9254, train_time : 30sec
[i] iter : 71800, loss : 9.9786, lsep_loss : 4.9934, topk_loss : 1.5571, conf_loss : 1.5022, l2_reg_loss : 1.9259, train_time : 31sec
[i] iter : 71850, loss : 10.0114, lsep_loss : 5.0231, topk_loss : 1.5138, conf_loss : 1.5482, l2_reg_loss : 1.9263, train_time : 30sec
[i] iter : 71900, loss : 10.0177, lsep_loss : 5.0012, topk_loss : 1.5582, conf_loss : 1.5315, l2_reg_loss : 1.9268, train_time : 30sec
[i] iter : 71950, loss : 10.1403, lsep_loss : 5.0626, topk_loss : 1.5504, conf_loss : 1.6001, l2_reg_loss : 1.9273, train_time : 30sec
[i] iter : 72000, loss : 10.0396, lsep_loss : 5.0441, topk_loss : 1.5253, conf_loss : 1.5426, l2_reg_loss : 1.9277, train_time : 30sec
[i] iter : 72050, loss : 10.0434, lsep_loss : 5.0228, topk_loss : 1.5373, conf_loss : 1.5551, l2_reg_loss : 1.9281, train_time : 31sec
[i] iter : 72100, loss : 10.1610, lsep_loss : 5.1216, topk_loss : 1.5232, conf_loss : 1.5877, l2_reg_loss : 1.9285, train_time : 30sec
[i] iter : 72150, loss : 10.1655, lsep_loss : 5.1449, topk_loss : 1.4976, conf_loss : 1.5939, l2_reg_loss : 1.9290, train_time : 30sec
[i] iter : 72200, loss : 9.9901, lsep_loss : 4.9799, topk_loss : 1.5254, conf_loss : 1.5553, l2_reg_loss : 1.9295, train_time : 30sec
[i] iter : 72250, loss : 10.1243, lsep_loss : 5.0301, topk_loss : 1.5820, conf_loss : 1.5823, l2_reg_loss : 1.9299, train_time : 30sec
[i] iter : 72300, loss : 10.1097, lsep_loss : 5.0473, topk_loss : 1.5405, conf_loss : 1.5915, l2_reg_loss : 1.9303, train_time : 30sec
[i] iter : 72350, loss : 10.1621, lsep_loss : 5.0605, topk_loss : 1.5716, conf_loss : 1.5992, l2_reg_loss : 1.9308, train_time : 30sec
[i] iter : 72400, loss : 10.3179, lsep_loss : 5.1944, topk_loss : 1.5621, conf_loss : 1.6302, l2_reg_loss : 1.9312, train_time : 30sec
[i] iter : 72450, loss : 10.1127, lsep_loss : 5.0946, topk_loss : 1.4999, conf_loss : 1.5866, l2_reg_loss : 1.9317, train_time : 30sec
[i] iter : 72500, loss : 10.1214, lsep_loss : 5.0908, topk_loss : 1.5442, conf_loss : 1.5543, l2_reg_loss : 1.9321, train_time : 30sec
[i] iter : 72550, loss : 10.0860, lsep_loss : 5.0689, topk_loss : 1.5269, conf_loss : 1.5577, l2_reg_loss : 1.9325, train_time : 30sec
[i] iter : 72600, loss : 10.0639, lsep_loss : 5.0271, topk_loss : 1.5318, conf_loss : 1.5721, l2_reg_loss : 1.9329, train_time : 29sec
[i] iter : 72650, loss : 10.0102, lsep_loss : 5.0276, topk_loss : 1.4946, conf_loss : 1.5545, l2_reg_loss : 1.9334, train_time : 31sec
[i] iter : 72700, loss : 10.2050, lsep_loss : 5.0783, topk_loss : 1.5380, conf_loss : 1.6549, l2_reg_loss : 1.9339, train_time : 30sec
[i] iter : 72750, loss : 10.1788, lsep_loss : 5.1561, topk_loss : 1.4789, conf_loss : 1.6095, l2_reg_loss : 1.9343, train_time : 30sec
[i] iter : 72800, loss : 9.9645, lsep_loss : 5.0038, topk_loss : 1.5055, conf_loss : 1.5205, l2_reg_loss : 1.9347, train_time : 30sec
[i] iter : 72850, loss : 10.1621, lsep_loss : 5.1254, topk_loss : 1.5208, conf_loss : 1.5809, l2_reg_loss : 1.9351, train_time : 30sec
[i] iter : 72900, loss : 9.7700, lsep_loss : 4.8532, topk_loss : 1.4847, conf_loss : 1.4965, l2_reg_loss : 1.9356, train_time : 30sec
[i] iter : 72950, loss : 10.3346, lsep_loss : 5.2253, topk_loss : 1.5401, conf_loss : 1.6331, l2_reg_loss : 1.9360, train_time : 29sec
[i] iter : 73000, loss : 10.0523, lsep_loss : 5.0460, topk_loss : 1.5049, conf_loss : 1.5648, l2_reg_loss : 1.9366, train_time : 30sec
[i] iter : 73050, loss : 10.2315, lsep_loss : 5.1756, topk_loss : 1.5133, conf_loss : 1.6055, l2_reg_loss : 1.9371, train_time : 29sec
[i] iter : 73100, loss : 9.9836, lsep_loss : 4.9663, topk_loss : 1.5470, conf_loss : 1.5328, l2_reg_loss : 1.9376, train_time : 30sec
[i] iter : 73150, loss : 9.9716, lsep_loss : 4.9948, topk_loss : 1.5005, conf_loss : 1.5383, l2_reg_loss : 1.9380, train_time : 30sec
[i] iter : 73200, loss : 10.0865, lsep_loss : 5.0368, topk_loss : 1.5270, conf_loss : 1.5843, l2_reg_loss : 1.9384, train_time : 31sec
[i] iter : 73250, loss : 10.2610, lsep_loss : 5.1684, topk_loss : 1.5456, conf_loss : 1.6082, l2_reg_loss : 1.9389, train_time : 30sec
[i] iter : 73300, loss : 10.0897, lsep_loss : 5.0997, topk_loss : 1.5090, conf_loss : 1.5417, l2_reg_loss : 1.9393, train_time : 30sec
[i] iter : 73350, loss : 10.1342, lsep_loss : 5.0549, topk_loss : 1.5605, conf_loss : 1.5791, l2_reg_loss : 1.9397, train_time : 30sec
[i] iter : 73400, loss : 9.9454, lsep_loss : 4.9327, topk_loss : 1.5482, conf_loss : 1.5243, l2_reg_loss : 1.9402, train_time : 30sec
[i] iter : 73450, loss : 10.0755, lsep_loss : 5.0335, topk_loss : 1.5339, conf_loss : 1.5675, l2_reg_loss : 1.9406, train_time : 30sec
[i] iter : 73500, loss : 9.9384, lsep_loss : 4.9728, topk_loss : 1.5277, conf_loss : 1.4968, l2_reg_loss : 1.9410, train_time : 30sec
[i] iter : 73550, loss : 10.0427, lsep_loss : 5.0609, topk_loss : 1.4893, conf_loss : 1.5511, l2_reg_loss : 1.9415, train_time : 30sec
[i] iter : 73600, loss : 10.0706, lsep_loss : 5.0303, topk_loss : 1.5443, conf_loss : 1.5541, l2_reg_loss : 1.9419, train_time : 30sec
[i] iter : 73650, loss : 10.2527, lsep_loss : 5.1662, topk_loss : 1.5214, conf_loss : 1.6228, l2_reg_loss : 1.9423, train_time : 30sec
[i] iter : 73700, loss : 10.0342, lsep_loss : 5.0135, topk_loss : 1.5107, conf_loss : 1.5673, l2_reg_loss : 1.9428, train_time : 30sec
[i] iter : 73750, loss : 9.8601, lsep_loss : 4.8870, topk_loss : 1.5068, conf_loss : 1.5231, l2_reg_loss : 1.9433, train_time : 30sec
[i] iter : 73800, loss : 9.9822, lsep_loss : 4.9878, topk_loss : 1.5116, conf_loss : 1.5390, l2_reg_loss : 1.9438, train_time : 30sec
[i] iter : 73850, loss : 10.0988, lsep_loss : 5.0585, topk_loss : 1.5319, conf_loss : 1.5642, l2_reg_loss : 1.9443, train_time : 30sec
[i] iter : 73900, loss : 10.0224, lsep_loss : 5.0249, topk_loss : 1.5012, conf_loss : 1.5515, l2_reg_loss : 1.9448, train_time : 30sec
[i] iter : 73950, loss : 10.0064, lsep_loss : 4.9903, topk_loss : 1.5350, conf_loss : 1.5359, l2_reg_loss : 1.9453, train_time : 30sec
[i] iter : 74000, loss : 9.9977, lsep_loss : 5.0202, topk_loss : 1.4949, conf_loss : 1.5367, l2_reg_loss : 1.9458, train_time : 30sec
[i] iter : 74050, loss : 10.3051, lsep_loss : 5.2266, topk_loss : 1.4645, conf_loss : 1.6677, l2_reg_loss : 1.9464, train_time : 30sec
[i] iter : 74100, loss : 10.0508, lsep_loss : 5.0319, topk_loss : 1.5017, conf_loss : 1.5704, l2_reg_loss : 1.9468, train_time : 30sec
[i] iter : 74150, loss : 10.0451, lsep_loss : 5.0144, topk_loss : 1.5124, conf_loss : 1.5710, l2_reg_loss : 1.9473, train_time : 30sec
[i] iter : 74200, loss : 9.9486, lsep_loss : 4.9645, topk_loss : 1.5233, conf_loss : 1.5130, l2_reg_loss : 1.9478, train_time : 30sec
[i] iter : 74250, loss : 10.1222, lsep_loss : 5.0728, topk_loss : 1.5394, conf_loss : 1.5616, l2_reg_loss : 1.9483, train_time : 30sec
[i] iter : 74300, loss : 10.1026, lsep_loss : 5.0583, topk_loss : 1.5290, conf_loss : 1.5667, l2_reg_loss : 1.9487, train_time : 29sec
[i] iter : 74350, loss : 10.0889, lsep_loss : 5.0736, topk_loss : 1.5199, conf_loss : 1.5463, l2_reg_loss : 1.9491, train_time : 30sec
[i] iter : 74400, loss : 10.0166, lsep_loss : 5.0338, topk_loss : 1.4973, conf_loss : 1.5360, l2_reg_loss : 1.9496, train_time : 29sec
[i] iter : 74450, loss : 10.1043, lsep_loss : 5.0595, topk_loss : 1.5067, conf_loss : 1.5880, l2_reg_loss : 1.9500, train_time : 30sec
[i] iter : 74500, loss : 10.1256, lsep_loss : 5.0573, topk_loss : 1.5040, conf_loss : 1.6139, l2_reg_loss : 1.9505, train_time : 30sec
[i] iter : 74550, loss : 10.0646, lsep_loss : 5.0546, topk_loss : 1.4684, conf_loss : 1.5906, l2_reg_loss : 1.9510, train_time : 30sec
[i] iter : 74600, loss : 10.2664, lsep_loss : 5.1799, topk_loss : 1.5510, conf_loss : 1.5841, l2_reg_loss : 1.9514, train_time : 30sec
[i] iter : 74650, loss : 9.9983, lsep_loss : 5.0302, topk_loss : 1.4609, conf_loss : 1.5553, l2_reg_loss : 1.9518, train_time : 29sec
[i] iter : 74700, loss : 10.0085, lsep_loss : 5.0009, topk_loss : 1.5466, conf_loss : 1.5088, l2_reg_loss : 1.9523, train_time : 30sec
[i] iter : 74750, loss : 10.0525, lsep_loss : 5.0206, topk_loss : 1.5271, conf_loss : 1.5521, l2_reg_loss : 1.9526, train_time : 30sec
[i] iter : 74800, loss : 10.1436, lsep_loss : 5.1001, topk_loss : 1.5404, conf_loss : 1.5501, l2_reg_loss : 1.9530, train_time : 30sec
[i] iter : 74850, loss : 9.9370, lsep_loss : 4.9880, topk_loss : 1.4637, conf_loss : 1.5319, l2_reg_loss : 1.9534, train_time : 30sec
[i] iter : 74900, loss : 9.9200, lsep_loss : 4.9399, topk_loss : 1.4841, conf_loss : 1.5422, l2_reg_loss : 1.9538, train_time : 30sec
[i] iter : 74950, loss : 9.9970, lsep_loss : 4.9974, topk_loss : 1.4933, conf_loss : 1.5521, l2_reg_loss : 1.9542, train_time : 29sec
[i] iter : 75000, loss : 10.2735, lsep_loss : 5.2108, topk_loss : 1.5043, conf_loss : 1.6038, l2_reg_loss : 1.9546, train_time : 30sec
[i] iter : 75050, loss : 9.9543, lsep_loss : 4.9694, topk_loss : 1.5216, conf_loss : 1.5082, l2_reg_loss : 1.9551, train_time : 30sec
[i] iter : 75100, loss : 9.9381, lsep_loss : 4.9596, topk_loss : 1.5374, conf_loss : 1.4856, l2_reg_loss : 1.9555, train_time : 30sec
[i] iter : 75150, loss : 9.9085, lsep_loss : 4.9646, topk_loss : 1.4736, conf_loss : 1.5144, l2_reg_loss : 1.9559, train_time : 30sec
[i] iter : 75200, loss : 10.2299, lsep_loss : 5.1374, topk_loss : 1.5101, conf_loss : 1.6260, l2_reg_loss : 1.9564, train_time : 29sec
[i] iter : 75250, loss : 10.0782, lsep_loss : 5.0430, topk_loss : 1.5302, conf_loss : 1.5482, l2_reg_loss : 1.9568, train_time : 30sec
[i] iter : 75300, loss : 10.0281, lsep_loss : 5.0150, topk_loss : 1.4936, conf_loss : 1.5622, l2_reg_loss : 1.9572, train_time : 30sec
[i] iter : 75350, loss : 10.0863, lsep_loss : 5.0625, topk_loss : 1.4930, conf_loss : 1.5731, l2_reg_loss : 1.9576, train_time : 30sec
[i] iter : 75400, loss : 10.0478, lsep_loss : 5.0493, topk_loss : 1.4823, conf_loss : 1.5581, l2_reg_loss : 1.9581, train_time : 30sec
[i] iter : 75450, loss : 9.8785, lsep_loss : 4.9208, topk_loss : 1.5124, conf_loss : 1.4868, l2_reg_loss : 1.9585, train_time : 30sec
[i] iter : 75500, loss : 10.0978, lsep_loss : 5.0475, topk_loss : 1.5092, conf_loss : 1.5822, l2_reg_loss : 1.9590, train_time : 30sec
[i] iter : 75550, loss : 9.9241, lsep_loss : 4.9493, topk_loss : 1.5002, conf_loss : 1.5152, l2_reg_loss : 1.9594, train_time : 30sec
[i] iter : 75600, loss : 9.9891, lsep_loss : 4.9924, topk_loss : 1.4787, conf_loss : 1.5581, l2_reg_loss : 1.9598, train_time : 30sec
[i] iter : 75650, loss : 10.0688, lsep_loss : 5.0593, topk_loss : 1.5037, conf_loss : 1.5455, l2_reg_loss : 1.9602, train_time : 30sec
[i] iter : 75700, loss : 10.0429, lsep_loss : 5.0471, topk_loss : 1.5069, conf_loss : 1.5282, l2_reg_loss : 1.9606, train_time : 30sec
[i] iter : 75750, loss : 9.8414, lsep_loss : 4.9025, topk_loss : 1.4417, conf_loss : 1.5361, l2_reg_loss : 1.9611, train_time : 29sec
[i] iter : 75800, loss : 9.9402, lsep_loss : 5.0004, topk_loss : 1.4690, conf_loss : 1.5091, l2_reg_loss : 1.9617, train_time : 29sec
[i] iter : 75850, loss : 10.0375, lsep_loss : 5.0326, topk_loss : 1.4923, conf_loss : 1.5504, l2_reg_loss : 1.9622, train_time : 29sec
[i] iter : 75900, loss : 10.1740, lsep_loss : 5.0702, topk_loss : 1.5241, conf_loss : 1.6170, l2_reg_loss : 1.9626, train_time : 29sec
[i] iter : 75950, loss : 9.7856, lsep_loss : 4.8810, topk_loss : 1.4594, conf_loss : 1.4822, l2_reg_loss : 1.9631, train_time : 30sec
[i] iter : 76000, loss : 9.9449, lsep_loss : 4.9652, topk_loss : 1.4842, conf_loss : 1.5319, l2_reg_loss : 1.9636, train_time : 29sec
[i] iter : 76050, loss : 10.1425, lsep_loss : 5.1034, topk_loss : 1.5118, conf_loss : 1.5632, l2_reg_loss : 1.9640, train_time : 30sec
[i] iter : 76100, loss : 10.0527, lsep_loss : 5.0709, topk_loss : 1.4282, conf_loss : 1.5891, l2_reg_loss : 1.9645, train_time : 29sec
[i] iter : 76150, loss : 9.9587, lsep_loss : 4.9804, topk_loss : 1.4822, conf_loss : 1.5310, l2_reg_loss : 1.9650, train_time : 30sec
[i] iter : 76200, loss : 10.3026, lsep_loss : 5.2061, topk_loss : 1.4948, conf_loss : 1.6363, l2_reg_loss : 1.9654, train_time : 29sec
[i] iter : 76250, loss : 9.8970, lsep_loss : 4.9694, topk_loss : 1.4340, conf_loss : 1.5277, l2_reg_loss : 1.9659, train_time : 30sec
[i] iter : 76300, loss : 9.9743, lsep_loss : 4.9710, topk_loss : 1.5128, conf_loss : 1.5241, l2_reg_loss : 1.9664, train_time : 30sec
[i] iter : 76350, loss : 10.0271, lsep_loss : 4.9926, topk_loss : 1.5179, conf_loss : 1.5498, l2_reg_loss : 1.9668, train_time : 29sec
[i] iter : 76400, loss : 9.8116, lsep_loss : 4.8723, topk_loss : 1.4745, conf_loss : 1.4976, l2_reg_loss : 1.9672, train_time : 30sec
[i] iter : 76450, loss : 9.9172, lsep_loss : 4.9539, topk_loss : 1.4609, conf_loss : 1.5348, l2_reg_loss : 1.9676, train_time : 30sec
[i] iter : 76500, loss : 10.0414, lsep_loss : 5.0133, topk_loss : 1.4707, conf_loss : 1.5894, l2_reg_loss : 1.9680, train_time : 29sec
[i] iter : 76550, loss : 9.9650, lsep_loss : 4.9726, topk_loss : 1.4758, conf_loss : 1.5481, l2_reg_loss : 1.9684, train_time : 30sec
[i] iter : 76600, loss : 10.0414, lsep_loss : 5.0117, topk_loss : 1.5096, conf_loss : 1.5513, l2_reg_loss : 1.9689, train_time : 29sec
[i] iter : 76650, loss : 9.9498, lsep_loss : 4.9692, topk_loss : 1.5047, conf_loss : 1.5066, l2_reg_loss : 1.9693, train_time : 30sec
[i] iter : 76700, loss : 9.8733, lsep_loss : 4.8898, topk_loss : 1.5224, conf_loss : 1.4913, l2_reg_loss : 1.9698, train_time : 30sec
[i] iter : 76750, loss : 10.0017, lsep_loss : 4.9857, topk_loss : 1.4960, conf_loss : 1.5497, l2_reg_loss : 1.9703, train_time : 30sec
[i] iter : 76800, loss : 9.8705, lsep_loss : 4.9029, topk_loss : 1.4893, conf_loss : 1.5076, l2_reg_loss : 1.9707, train_time : 30sec
[i] iter : 76850, loss : 9.9026, lsep_loss : 4.9144, topk_loss : 1.4985, conf_loss : 1.5186, l2_reg_loss : 1.9711, train_time : 29sec
[i] iter : 76900, loss : 10.0757, lsep_loss : 5.0651, topk_loss : 1.5159, conf_loss : 1.5232, l2_reg_loss : 1.9715, train_time : 30sec
[i] iter : 76950, loss : 9.9762, lsep_loss : 4.9840, topk_loss : 1.4525, conf_loss : 1.5677, l2_reg_loss : 1.9720, train_time : 30sec
[i] iter : 77000, loss : 10.0011, lsep_loss : 4.9847, topk_loss : 1.4934, conf_loss : 1.5506, l2_reg_loss : 1.9724, train_time : 31sec
[i] iter : 77050, loss : 9.8958, lsep_loss : 4.9305, topk_loss : 1.5144, conf_loss : 1.4781, l2_reg_loss : 1.9728, train_time : 30sec
[i] iter : 77100, loss : 10.0858, lsep_loss : 5.0353, topk_loss : 1.5454, conf_loss : 1.5318, l2_reg_loss : 1.9732, train_time : 30sec
[i] iter : 77150, loss : 10.0278, lsep_loss : 5.0051, topk_loss : 1.4828, conf_loss : 1.5661, l2_reg_loss : 1.9737, train_time : 30sec
[i] iter : 77200, loss : 10.0599, lsep_loss : 5.0361, topk_loss : 1.4936, conf_loss : 1.5559, l2_reg_loss : 1.9742, train_time : 29sec
[i] iter : 77250, loss : 10.0674, lsep_loss : 5.0187, topk_loss : 1.5295, conf_loss : 1.5445, l2_reg_loss : 1.9747, train_time : 30sec
[i] iter : 77300, loss : 9.9998, lsep_loss : 4.9857, topk_loss : 1.5090, conf_loss : 1.5300, l2_reg_loss : 1.9751, train_time : 30sec
[i] iter : 77350, loss : 10.1046, lsep_loss : 5.0739, topk_loss : 1.4959, conf_loss : 1.5593, l2_reg_loss : 1.9756, train_time : 30sec
[i] iter : 77400, loss : 10.0518, lsep_loss : 5.0248, topk_loss : 1.4670, conf_loss : 1.5840, l2_reg_loss : 1.9761, train_time : 30sec
[i] iter : 77450, loss : 9.9441, lsep_loss : 4.9339, topk_loss : 1.5468, conf_loss : 1.4868, l2_reg_loss : 1.9765, train_time : 30sec
[i] iter : 77500, loss : 9.8982, lsep_loss : 4.9177, topk_loss : 1.4716, conf_loss : 1.5320, l2_reg_loss : 1.9770, train_time : 30sec
[i] iter : 77550, loss : 10.1824, lsep_loss : 5.1099, topk_loss : 1.5271, conf_loss : 1.5679, l2_reg_loss : 1.9775, train_time : 29sec
[i] iter : 77600, loss : 9.8283, lsep_loss : 4.8946, topk_loss : 1.4821, conf_loss : 1.4737, l2_reg_loss : 1.9778, train_time : 29sec
[i] iter : 77650, loss : 9.9665, lsep_loss : 4.9851, topk_loss : 1.4864, conf_loss : 1.5167, l2_reg_loss : 1.9783, train_time : 30sec
[i] iter : 77700, loss : 9.9331, lsep_loss : 4.9771, topk_loss : 1.4637, conf_loss : 1.5135, l2_reg_loss : 1.9788, train_time : 30sec
[i] iter : 77750, loss : 10.0095, lsep_loss : 4.9710, topk_loss : 1.5132, conf_loss : 1.5461, l2_reg_loss : 1.9792, train_time : 30sec
[i] iter : 77800, loss : 10.1013, lsep_loss : 5.0899, topk_loss : 1.4676, conf_loss : 1.5643, l2_reg_loss : 1.9796, train_time : 29sec
[i] iter : 77850, loss : 10.0264, lsep_loss : 5.0278, topk_loss : 1.4858, conf_loss : 1.5327, l2_reg_loss : 1.9801, train_time : 30sec
[i] iter : 77900, loss : 9.9692, lsep_loss : 4.9765, topk_loss : 1.4660, conf_loss : 1.5461, l2_reg_loss : 1.9806, train_time : 30sec
[i] iter : 77950, loss : 10.0020, lsep_loss : 5.0139, topk_loss : 1.4676, conf_loss : 1.5395, l2_reg_loss : 1.9811, train_time : 29sec
[i] iter : 78000, loss : 10.0131, lsep_loss : 4.9750, topk_loss : 1.4872, conf_loss : 1.5694, l2_reg_loss : 1.9815, train_time : 29sec
[i] iter : 78050, loss : 10.1302, lsep_loss : 5.0720, topk_loss : 1.4860, conf_loss : 1.5904, l2_reg_loss : 1.9819, train_time : 30sec
[i] iter : 78100, loss : 10.0582, lsep_loss : 5.0404, topk_loss : 1.4685, conf_loss : 1.5670, l2_reg_loss : 1.9823, train_time : 29sec
[i] iter : 78150, loss : 10.0521, lsep_loss : 4.9984, topk_loss : 1.5199, conf_loss : 1.5510, l2_reg_loss : 1.9827, train_time : 30sec
[i] iter : 78200, loss : 9.9993, lsep_loss : 5.0113, topk_loss : 1.4506, conf_loss : 1.5543, l2_reg_loss : 1.9832, train_time : 29sec
[i] iter : 78250, loss : 10.1071, lsep_loss : 5.0505, topk_loss : 1.4824, conf_loss : 1.5905, l2_reg_loss : 1.9837, train_time : 30sec
[i] iter : 78300, loss : 9.8540, lsep_loss : 4.8914, topk_loss : 1.4533, conf_loss : 1.5251, l2_reg_loss : 1.9842, train_time : 31sec
[i] iter : 78350, loss : 10.0991, lsep_loss : 5.0573, topk_loss : 1.4959, conf_loss : 1.5613, l2_reg_loss : 1.9846, train_time : 31sec
[i] iter : 78400, loss : 9.7346, lsep_loss : 4.8421, topk_loss : 1.4423, conf_loss : 1.4651, l2_reg_loss : 1.9851, train_time : 30sec
[i] iter : 78450, loss : 9.9956, lsep_loss : 5.0124, topk_loss : 1.4479, conf_loss : 1.5498, l2_reg_loss : 1.9855, train_time : 31sec
[i] iter : 78500, loss : 10.0860, lsep_loss : 5.0510, topk_loss : 1.4776, conf_loss : 1.5715, l2_reg_loss : 1.9860, train_time : 30sec
[i] iter : 78550, loss : 9.8801, lsep_loss : 4.9361, topk_loss : 1.4470, conf_loss : 1.5106, l2_reg_loss : 1.9864, train_time : 31sec
[i] iter : 78600, loss : 9.7889, lsep_loss : 4.8501, topk_loss : 1.4662, conf_loss : 1.4857, l2_reg_loss : 1.9869, train_time : 31sec
[i] iter : 78650, loss : 9.9424, lsep_loss : 4.9680, topk_loss : 1.4599, conf_loss : 1.5271, l2_reg_loss : 1.9873, train_time : 31sec
[i] iter : 78700, loss : 10.0081, lsep_loss : 5.0025, topk_loss : 1.4808, conf_loss : 1.5369, l2_reg_loss : 1.9878, train_time : 30sec
[i] iter : 78750, loss : 9.8654, lsep_loss : 4.9153, topk_loss : 1.4412, conf_loss : 1.5208, l2_reg_loss : 1.9881, train_time : 31sec
